image_path,label
output_dataset/train/000105.png,lion
output_dataset/train/000106.png,elephant
output_dataset/train/000107.png,tree
output_dataset/train/000108.png,apple
output_dataset/train/000109.png,cake
output_dataset/train/000110.png,apple
output_dataset/train/000111.png,lion
output_dataset/train/000112.png,star
output_dataset/train/000113.png,kite
output_dataset/train/000114.png,house
output_dataset/train/000115.png,umbrella
output_dataset/train/000116.png,violin
output_dataset/train/000117.png,flower
output_dataset/train/000118.png,moon
output_dataset/train/000119.png,violin
output_dataset/train/000120.png,umbrella
output_dataset/train/000121.png,cat
output_dataset/train/000122.png,cake
output_dataset/train/000123.png,sun
output_dataset/train/000124.png,flower
output_dataset/train/000125.png,dog
output_dataset/train/000126.png,sun
output_dataset/train/000127.png,banana
output_dataset/train/000128.png,star
output_dataset/train/000129.png,star
output_dataset/train/000130.png,sun
output_dataset/train/000131.png,elephant
output_dataset/train/000132.png,kite
output_dataset/train/000133.png,umbrella
output_dataset/train/000134.png,violin
output_dataset/train/000135.png,pencil
output_dataset/train/000136.png,star
output_dataset/train/000137.png,pencil
output_dataset/train/000138.png,cake
output_dataset/train/000139.png,cake
output_dataset/train/000140.png,violin
output_dataset/train/000141.png,fish
output_dataset/train/000142.png,tree
output_dataset/train/000143.png,boat
output_dataset/train/000144.png,banana
output_dataset/train/000145.png,flower
output_dataset/train/000146.png,dog
output_dataset/train/000147.png,lion
output_dataset/train/000148.png,elephant
output_dataset/train/000149.png,lion
output_dataset/train/000150.png,dog
output_dataset/train/000151.png,book
output_dataset/train/000152.png,moon
output_dataset/train/000153.png,moon
output_dataset/train/000154.png,sun
output_dataset/train/000155.png,house
output_dataset/train/000156.png,pencil
output_dataset/train/000157.png,book
output_dataset/train/000158.png,flower
output_dataset/train/000159.png,cat
output_dataset/train/000160.png,cat
output_dataset/train/000161.png,sun
output_dataset/train/000162.png,boat
output_dataset/train/000163.png,apple
output_dataset/train/000164.png,dog
output_dataset/train/000165.png,pencil
output_dataset/train/000166.png,cat
output_dataset/train/000167.png,lion
output_dataset/train/000168.png,kite
output_dataset/train/000169.png,dog
output_dataset/train/000170.png,fish
output_dataset/train/000171.png,banana
output_dataset/train/000172.png,cake
output_dataset/train/000173.png,house
output_dataset/train/000174.png,book
output_dataset/train/000175.png,tree
output_dataset/train/000176.png,fish
output_dataset/train/000177.png,fish
output_dataset/train/000178.png,pencil
output_dataset/train/000179.png,sun
output_dataset/train/000180.png,elephant
output_dataset/train/000181.png,fish
output_dataset/train/000182.png,sun
output_dataset/train/000183.png,cake
output_dataset/train/000184.png,violin
output_dataset/train/000185.png,lion
output_dataset/train/000186.png,elephant
output_dataset/train/000187.png,book
output_dataset/train/000188.png,moon
output_dataset/train/000189.png,house
output_dataset/train/000190.png,boat
output_dataset/train/000191.png,moon
output_dataset/train/000192.png,banana
output_dataset/train/000193.png,star
output_dataset/train/000194.png,kite
output_dataset/train/000195.png,kite
output_dataset/train/000196.png,star
output_dataset/train/000197.png,cat
output_dataset/train/000198.png,sun
output_dataset/train/000199.png,violin
output_dataset/train/000200.png,pencil
output_dataset/train/000201.png,fish
output_dataset/train/000202.png,boat
output_dataset/train/000203.png,banana
output_dataset/train/000204.png,house
output_dataset/train/000205.png,cake
output_dataset/train/000206.png,book
output_dataset/train/000207.png,elephant
output_dataset/train/000208.png,cat
output_dataset/train/000209.png,lion
output_dataset/train/000210.png,apple
output_dataset/train/000211.png,boat
output_dataset/train/000212.png,cat
output_dataset/train/000213.png,umbrella
output_dataset/train/000214.png,banana
output_dataset/train/000215.png,star
output_dataset/train/000216.png,cake
output_dataset/train/000217.png,book
output_dataset/train/000218.png,book
output_dataset/train/000219.png,kite
output_dataset/train/000220.png,house
output_dataset/train/000221.png,umbrella
output_dataset/train/000222.png,umbrella
output_dataset/train/000223.png,flower
output_dataset/train/000224.png,boat
output_dataset/train/000225.png,dog
output_dataset/train/000226.png,dog
output_dataset/train/000227.png,cat
output_dataset/train/000228.png,kite
output_dataset/train/000229.png,umbrella
output_dataset/train/000230.png,umbrella
output_dataset/train/000231.png,boat
output_dataset/train/000232.png,fish
output_dataset/train/000233.png,flower
output_dataset/train/000234.png,dog
output_dataset/train/000235.png,violin
output_dataset/train/000236.png,dog
output_dataset/train/000237.png,boat
output_dataset/train/000238.png,book
output_dataset/train/000239.png,dog
output_dataset/train/000240.png,cake
output_dataset/train/000241.png,apple
output_dataset/train/000242.png,banana
output_dataset/train/000243.png,fish
output_dataset/train/000244.png,elephant
output_dataset/train/000245.png,book
output_dataset/train/000246.png,cake
output_dataset/train/000247.png,elephant
output_dataset/train/000248.png,star
output_dataset/train/000249.png,moon
output_dataset/train/000250.png,umbrella
output_dataset/train/000251.png,house
output_dataset/train/000252.png,star
output_dataset/train/000253.png,apple
output_dataset/train/000254.png,banana
output_dataset/train/000255.png,banana
output_dataset/train/000256.png,cat
output_dataset/train/000257.png,flower
output_dataset/train/000258.png,dog
output_dataset/train/000259.png,kite
output_dataset/train/000260.png,lion
output_dataset/train/000261.png,cat
output_dataset/train/000262.png,lion
output_dataset/train/000263.png,apple
output_dataset/train/000264.png,house
output_dataset/train/000265.png,star
output_dataset/train/000266.png,flower
output_dataset/train/000267.png,lion
output_dataset/train/000268.png,house
output_dataset/train/000269.png,fish
output_dataset/train/000270.png,house
output_dataset/train/000271.png,pencil
output_dataset/train/000272.png,pencil
output_dataset/train/000273.png,cake
output_dataset/train/000274.png,violin
output_dataset/train/000275.png,umbrella
output_dataset/train/000276.png,cat
output_dataset/train/000277.png,house
output_dataset/train/000278.png,umbrella
output_dataset/train/000279.png,elephant
output_dataset/train/000280.png,lion
output_dataset/train/000281.png,cake
output_dataset/train/000282.png,star
output_dataset/train/000283.png,kite
output_dataset/train/000284.png,fish
output_dataset/train/000285.png,tree
output_dataset/train/000286.png,book
output_dataset/train/000287.png,umbrella
output_dataset/train/000288.png,elephant
output_dataset/train/000289.png,sun
output_dataset/train/000290.png,tree
output_dataset/train/000291.png,tree
output_dataset/train/000292.png,house
output_dataset/train/000293.png,cake
output_dataset/train/000294.png,elephant
output_dataset/train/000295.png,violin
output_dataset/train/000296.png,house
output_dataset/train/000297.png,violin
output_dataset/train/000298.png,banana
output_dataset/train/000299.png,flower
output_dataset/train/000300.png,apple
output_dataset/train/000301.png,house
output_dataset/train/000302.png,cat
output_dataset/train/000303.png,fish
output_dataset/train/000304.png,house
output_dataset/train/000305.png,cake
output_dataset/train/000306.png,moon
output_dataset/train/000307.png,tree
output_dataset/train/000308.png,tree
output_dataset/train/000309.png,book
output_dataset/train/000310.png,apple
output_dataset/train/000311.png,lion
output_dataset/train/000312.png,star
output_dataset/train/000313.png,book
output_dataset/train/000314.png,house
output_dataset/train/000315.png,cat
output_dataset/train/000316.png,elephant
output_dataset/train/000317.png,dog
output_dataset/train/000318.png,cake
output_dataset/train/000319.png,dog
output_dataset/train/000320.png,cat
output_dataset/train/000321.png,sun
output_dataset/train/000322.png,umbrella
output_dataset/train/000323.png,cake
output_dataset/train/000324.png,house
output_dataset/train/000325.png,pencil
output_dataset/train/000326.png,tree
output_dataset/train/000327.png,cake
output_dataset/train/000328.png,cake
output_dataset/train/000329.png,umbrella
output_dataset/train/000330.png,house
output_dataset/train/000331.png,tree
output_dataset/train/000332.png,violin
output_dataset/train/000333.png,violin
output_dataset/train/000334.png,sun
output_dataset/train/000335.png,sun
output_dataset/train/000336.png,cat
output_dataset/train/000337.png,cake
output_dataset/train/000338.png,dog
output_dataset/train/000339.png,banana
output_dataset/train/000340.png,star
output_dataset/train/000341.png,star
output_dataset/train/000342.png,book
output_dataset/train/000343.png,violin
output_dataset/train/000344.png,banana
output_dataset/train/000345.png,fish
output_dataset/train/000346.png,pencil
output_dataset/train/000347.png,apple
output_dataset/train/000348.png,dog
output_dataset/train/000349.png,moon
output_dataset/train/000350.png,tree
output_dataset/train/000351.png,dog
output_dataset/train/000352.png,cake
output_dataset/train/000353.png,cake
output_dataset/train/000354.png,lion
output_dataset/train/000355.png,house
output_dataset/train/000356.png,boat
output_dataset/train/000357.png,apple
output_dataset/train/000358.png,star
output_dataset/train/000359.png,banana
output_dataset/train/000360.png,moon
output_dataset/train/000361.png,lion
output_dataset/train/000362.png,violin
output_dataset/train/000363.png,star
output_dataset/train/000364.png,pencil
output_dataset/train/000365.png,house
output_dataset/train/000366.png,flower
output_dataset/train/000367.png,fish
output_dataset/train/000368.png,violin
output_dataset/train/000369.png,elephant
output_dataset/train/000370.png,sun
output_dataset/train/000371.png,lion
output_dataset/train/000372.png,fish
output_dataset/train/000373.png,book
output_dataset/train/000374.png,sun
output_dataset/train/000375.png,lion
output_dataset/train/000376.png,banana
output_dataset/train/000377.png,apple
output_dataset/train/000378.png,cat
output_dataset/train/000379.png,house
output_dataset/train/000380.png,cake
output_dataset/train/000381.png,tree
output_dataset/train/000382.png,boat
output_dataset/train/000383.png,banana
output_dataset/train/000384.png,umbrella
output_dataset/train/000385.png,fish
output_dataset/train/000386.png,moon
output_dataset/train/000387.png,cat
output_dataset/train/000388.png,dog
output_dataset/train/000389.png,moon
output_dataset/train/000390.png,star
output_dataset/train/000391.png,flower
output_dataset/train/000392.png,apple
output_dataset/train/000393.png,kite
output_dataset/train/000394.png,moon
output_dataset/train/000395.png,violin
output_dataset/train/000396.png,elephant
output_dataset/train/000397.png,cat
output_dataset/train/000398.png,elephant
output_dataset/train/000399.png,book
