ID,x,y,Team
2688,8.109800793767517,45.64442339977013,0
2190,8.516534900532934,45.20714564231303,1
3056,8.367698618462887,45.691434300646314,0
429,8.745639477689267,45.56834164736371,1
763,8.282650144662849,45.53828965506244,0
2262,8.741197758686349,45.29489887612168,1
585,8.794928233920775,45.5922907902528,1
1134,8.518453199939566,45.04940521268556,1
3081,8.284419958545204,45.837690946440404,0
2162,8.704606044162709,45.1926774935949,1
1320,8.201424922216663,45.7249913718702,0
1940,8.638292825624717,45.348763422053324,1
4447,8.61964215672593,45.382715248908994,1
5001,8.868578697025146,45.47318891094504,1
3059,8.789856057068759,45.38055720099476,1
133,8.341595958909743,45.64212074006441,0
1018,8.106948287642886,45.559684135046204,0
1434,8.599196923029083,45.34840982417775,1
4064,8.815120060137176,45.346967801889654,1
2517,8.721812088746573,45.29063938123866,1
46,8.693137353673732,45.50707771432209,1
4324,8.468209751044746,45.78916681182042,0
1117,8.650814976922499,45.13771187844203,1
864,8.616717245845605,45.36821115340677,1
229,8.062147259649883,45.35092966079076,0
2423,8.52940973998129,45.020253527618124,1
1928,8.840591676690792,45.48162371109626,1
3857,8.236119091486565,45.8139013043308,0
2017,8.970805610178143,45.58708131149816,1
199,8.791984906049667,45.34864402009446,1
2863,8.254775481076342,45.47327655387686,0
2373,8.95362528472969,45.62063460309732,1
3801,8.910352472569121,45.61420435371076,1
578,8.688034131907488,45.22365509601902,1
2212,8.227512416618476,45.47041258780509,0
853,8.27271644652294,45.808502460367876,0
3286,8.700238386136576,45.177287472638184,1
2884,8.509087126255164,45.96848847417283,0
3780,8.860100211681846,45.45155272174803,1
2498,8.665589485265839,45.139163029963484,1
1822,8.287943621479638,45.8594973414468,0
4352,8.127086512826395,45.60236951856749,0
497,8.196085572959243,45.744070531560176,0
2808,8.475422374330863,45.09326737593376,1
472,8.160830562055095,45.695646047162,0
4541,8.077079988393946,45.58346830098965,0
3430,8.9267712112141,45.187791488619,1
169,8.933250221995046,45.18632101755669,1
4852,8.42880612397957,45.77318574638015,0
3872,8.579632814815312,45.32624169989718,1
2179,8.040036072169325,45.374590543146084,0
1811,8.699274960292405,45.50874466450665,1
3698,8.078604647702617,45.52452291162255,0
682,8.777875497188667,45.601153078200255,1
2714,8.817067852449146,45.35059426981058,1
2359,8.954567518291638,45.63145825688596,1
2041,8.326447903557616,45.890607631061805,0
4035,8.506624615248201,45.154756794760296,1
1676,8.615612392303746,45.36169848196633,1
2493,8.012714717868812,45.34985941629236,0
1764,8.883622631819522,45.42589330863326,1
1019,8.637791856273388,45.11104748430851,1
4196,8.886033714023066,45.13310454068325,1
936,8.676179707653606,45.14045014102411,1
4908,8.31755457120563,45.64249818948934,0
3178,8.760398319627638,45.29826520272619,1
3586,8.530013293487794,45.95934557335948,0
3153,8.962225123176266,45.61703331397076,1
4673,8.653435230946426,45.192420473200094,1
2783,8.62472791318938,45.132312735194894,1
4440,8.342258025155342,45.90844016873703,0
3865,8.4735469978421,45.152975233898644,1
4374,8.223994580716871,45.717930083281615,0
3546,8.509397787481744,45.154489121591816,1
792,8.163015642191192,45.638715149064815,0
1769,8.206594326093274,45.78380369169777,0
4197,8.186948381942928,45.66552074867264,0
3969,8.73998386830064,45.54380286768429,1
3123,8.751652081725359,45.55360059979006,1
4373,8.338239217677364,45.69669507502077,0
1794,8.438567337345694,45.7984342456887,0
3303,8.12455174414982,45.631318066415766,0
1266,8.895227031080198,45.46144659439915,1
3269,8.76052623115569,45.572705676859286,1
3122,8.91616605153808,45.168422369764826,1
1032,8.13485010180773,45.62345235234552,0
217,8.142336357307574,45.65423878295773,0
3531,8.24635198814879,45.81502238393347,0
1188,8.510328434723553,45.978726488754006,0
1138,8.443189786600621,45.7652955002418,0
342,8.490960964866577,45.17938273062514,1
1899,8.167829333963398,45.70146280109135,0
2855,8.226147142491401,45.475366229994485,0
673,8.80814720222979,45.60083199308092,1
3132,8.671597892495274,45.21335335665229,1
4008,8.810492379968306,45.31867806295432,1
130,8.49731113839893,45.18356193278463,1
2693,8.24580609680208,45.53240877871209,0
4995,8.690116455191815,45.18259480821409,1
89,8.682020105744597,45.16044100554861,1
534,8.375375477025061,45.92183805034131,0
392,8.297300848391991,45.63518848543104,0
3150,8.927565800617941,45.61282781573059,1
3846,8.802315488388,45.3217952805765,1
1507,8.193825646651208,45.73215172474272,0
4331,8.648210227723162,45.11817309412775,1
2868,8.954364934124285,45.21426496465993,1
4237,8.776045170918124,45.372441184765634,1
989,8.057667469400979,45.353876651009536,0
1858,8.55757000171744,45.269778858452774,1
1058,8.067896058465422,45.344326751514735,0
757,8.69768697854108,45.21814119562901,1
3130,8.342259146168072,45.675297885596265,0
1062,8.810118258390327,45.36195725178255,1
3159,8.795188611790472,45.287194402908845,1
159,8.8721890084167,45.48410543055947,1
3058,8.249810618847649,45.50109209190713,0
1342,8.476184153401412,45.97500250509359,0
3049,8.073015668297025,45.326562819986485,0
1797,8.314487952249733,45.648836638566,0
533,8.400212209885195,45.780494372741934,0
3229,8.602110091631328,45.36480266109564,1
2785,8.307395569261582,45.634371617049865,0
719,8.163692811781996,45.68587613828478,0
795,8.945528639665918,45.19434044194576,1
3747,8.133052307793944,45.67753368138055,0
545,8.048648179251858,45.37550313996878,0
1173,8.822718645652012,45.44122266655095,1
2678,8.768987450796125,45.598833342280635,1
3352,8.858732109372868,45.411063791324004,1
3621,8.877192328472287,45.45399676681281,1
2726,8.757840622772523,45.30439879166408,1
2889,8.901687537440823,45.59882259843634,1
867,8.917571509878869,45.13836219045808,1
748,8.061157456098632,45.52825962384348,0
575,8.533783909634732,45.93139270424487,0
2216,8.891698603247315,45.1691732517997,1
818,8.864814871454552,45.61890457191328,1
4548,8.842000572335696,45.46103437060475,1
3733,8.763714515343018,45.24607436717321,1
438,8.989581579933118,45.60480599007117,1
4181,8.61831944871795,45.83871208846207,0
3495,8.62836839861689,45.349266727738474,1
3377,8.878859705553754,45.50735494893559,1
4867,8.682276390801794,45.1505629288424,1
4921,8.685284597469199,45.22663506736193,1
4944,8.615586810054594,45.3737720098093,1
4807,8.66424994512551,45.13676639178075,1
2727,8.556717939204335,45.25687110947856,1
165,8.022995697388371,45.355321244839274,0
4391,8.65103970755638,45.09537903675645,1
3721,8.674530562672825,45.22685912310842,1
2720,8.837858289669619,45.46252624389495,1
4450,8.885770894186447,45.41236827271033,1
624,8.494518904499957,45.06707390797115,1
861,8.808346312450976,45.31485288745762,1
1122,8.619982205896001,45.368262511302774,1
1614,8.798790360368855,45.35931422773421,1
4218,8.164276619331947,45.69149762230825,0
2348,8.110379816415866,45.54229869271831,0
3765,8.648749134588174,45.1553651721489,1
486,8.547426865069902,45.044480953380486,1
4864,8.32737547881767,45.86320496707805,0
1898,8.474653700482001,45.06714499238147,1
3822,8.229283389006067,45.471399267435096,0
4037,8.707195227266897,45.213981617067326,1
4813,8.665192297266621,45.17846343031482,1
3080,8.322488551388748,45.66799153937155,0
1063,8.180528131838024,45.67441993853765,0
3554,8.919466308782015,45.467124332699406,1
1692,8.973217117268359,45.592441247625764,1
4027,8.893324757446926,45.16180431841693,1
1335,8.716837913628341,45.50414186756794,1
4602,8.305505438443998,45.64801085139473,0
2378,8.81957570577456,45.343604519308975,1
183,8.844829178145632,45.46103574178091,1
4883,8.262430347698551,45.525326428138705,0
1252,8.885565178035217,45.61795847959232,1
1705,8.912257898354142,45.12858421885659,1
1551,8.655483976342207,45.18704889918169,1
2982,8.509951831413808,45.19476534560851,1
3568,8.662830330235348,45.14294384297513,1
2312,8.674960133479233,45.15787668647152,1
3161,8.898460827015175,45.4482055332397,1
1463,8.710521377565165,45.52308934230697,1
4329,8.139320111046551,45.62983420766228,0
646,8.495546426278805,45.0555326322411,1
246,8.60155995224993,45.15477331690182,1
3503,8.807895217010612,45.603632846241176,1
2369,8.544137533053172,45.23361826832362,1
2480,8.939730448201416,45.20416566980615,1
3022,8.045037176074644,45.391192756474055,0
4300,8.094154643494532,45.56899624866943,0
830,8.268077316187194,45.50472751926432,0
113,8.805459708837253,45.34439275677751,1
1644,8.31859916248035,45.88592695243393,0
4479,8.466544463151168,45.071123223316356,1
317,8.250495535013359,45.78236638595476,0
518,8.27738996374118,45.55117225114054,0
4200,8.50530847769665,45.965312753416804,0
3067,8.883828211036128,45.51852046349881,1
3458,8.665471266228623,45.12464970546334,1
2063,8.033160026501896,45.38236235883943,0
2739,8.327431568355006,45.645871391534584,0
4648,8.09784502127043,45.54181117651018,0
3582,8.641038766713232,45.18072817741815,1
408,8.304309178972483,45.850840196687116,0
3199,8.934978422622377,45.627733638515565,1
2818,8.842862148549564,45.41807383011484,1
4746,8.176472257126687,45.69154876807686,0
1678,8.635870073602641,45.15447013140189,1
3441,8.623225892233346,45.145254911227774,1
4563,8.79347400284136,45.330553328464156,1
155,8.474953130769231,45.66657472007749,0
1026,8.651073170712671,45.16732154349728,1
4887,8.09969362392107,45.56878097578646,0
1629,8.988440287809684,45.59391517577866,1
2998,8.650174871561044,45.37774232771042,1
2482,8.97610464964432,45.5907627971214,1
4916,8.17236023526165,45.667291221070506,0
2401,8.338722104684578,45.632458183074135,0
490,8.66463243857973,45.21291864645647,1
1875,8.32590489135102,45.655159606198396,0
3147,8.650136696604667,45.46816707761801,1
1053,8.893156097423994,45.5039613554679,1
3687,8.342675542161933,45.668713786113784,0
4935,8.276573076336437,45.538586490946244,0
2353,8.209609948284095,45.74800064562918,0
571,8.078145634078503,45.54895573642686,0
4882,8.500746001816895,45.97826937308422,0
1246,8.426817669615996,45.784460207442955,0
3145,8.231759619050226,45.44783177804802,0
1009,8.322332564535893,45.6451852242531,0
2341,8.673229069913075,45.15830183473583,1
3439,8.056061137348884,45.33879095312973,0
4169,8.073929299828507,45.57845332260566,0
2740,8.23885425547496,45.80212123630857,0
2667,8.953020719722637,45.61960860425423,1
1787,8.503933771632045,45.04424085424863,1
457,8.842259199449803,45.432228197815405,1
3816,8.797047119242116,45.33572257216489,1
4365,8.319293125170246,45.87705046223675,0
2942,8.719501170885916,45.28638000894022,1
385,8.815468962177203,45.34390774104582,1
2975,8.061034286428088,45.52292790622483,0
393,8.116199773430342,45.62479478549499,0
1355,8.777822735035201,45.292256731100956,1
3316,8.869202615975922,45.43564910740765,1
1431,8.043175785588103,45.36942977879219,0
1227,8.019901447249705,45.37376081835823,0
2013,8.86611801215685,45.40299085841993,1
2300,8.801275728616012,45.287009575628915,1
4500,8.265102970213148,45.488633710844546,0
1763,8.331136522221941,45.670708738183706,0
4788,8.647413737081479,45.178940645330414,1
2109,8.864372896531483,45.50128776397184,1
4335,8.645982989497952,45.153916909399435,1
3420,8.339272111298648,45.87637276236858,0
4973,8.991416024754502,45.58955460104064,1
448,8.408705252298716,45.76037063938689,0
1562,8.495294663369219,45.06243479800578,1
1110,8.487504875389918,45.0703018686296,1
2052,8.842328015605451,45.42625766893516,1
4592,8.937391254473676,45.598510863610045,1
3381,8.826335164859758,45.45570434230814,1
124,8.844696523071608,45.45665886615645,1
1577,8.75585054991939,45.31646177276811,1
1441,8.52807072542301,45.070040970343754,1
509,8.778069582729675,45.39289800148022,1
2037,8.473809807929618,45.95362688210249,0
3806,8.77164464082171,45.342045745316405,1
2892,8.313461231770237,45.67409535066282,0
93,8.249900515384615,45.33356714717717,0
3855,8.862400339723505,45.38549146763765,1
1010,8.797914939813225,45.355220394470194,1
2575,8.830295147517642,45.436326437605565,1
1791,8.821932757845905,45.42906626304101,1
3510,8.68557654637446,45.16151267061694,1
3000,8.637275183114308,45.16310063406584,1
2585,8.77568018495155,45.33728579930423,1
4302,8.772887290431408,45.583093840699036,1
1319,8.079911339716004,45.521731314218904,0
3313,8.503910646428764,45.09377869067449,1
3508,8.160054734924973,45.6373427899226,0
2931,8.845348688077738,45.464215667258365,1
2732,8.07965607057278,45.56258101683958,0
2098,8.915113771757095,45.48137798636096,1
3413,8.07757664604164,45.58929923462431,0
2443,8.508034814641315,45.077190865790094,1
631,8.722355833446962,45.5252653402877,1
2768,8.794043370131948,45.35941936985713,1
4012,8.76877844140519,45.274587279119054,1
3992,8.51189760223218,45.93544462736025,0
2916,8.545258124218394,45.03155178593055,1
4518,8.949712718839216,45.25326507644665,1
3572,8.24966229538119,45.80397064966247,0
3626,8.063172949099675,45.36671455395291,0
3640,8.259133604587548,45.50605306682023,0
546,8.552629692725592,45.30613785565107,1
414,8.692078554257257,45.165865881692135,1
473,8.51479636088995,45.217907086439524,1
4516,8.800446912452959,45.28312863592373,1
2794,8.403583225120794,45.75948572948828,0
2789,8.812834501454063,45.32703370441757,1
664,8.143561966793776,45.60828815672087,0
1425,8.624186265745452,45.17205189852253,1
1517,8.119873978963541,45.577269449971695,0
4978,8.67714492685042,45.14590291559187,1
1522,8.861483871135734,45.60338897553005,1
2969,8.66573693432775,45.20376001635115,1
705,8.530600908959663,45.03217135508464,1
4402,8.498892046861732,45.97150830364403,0
2134,8.903311909510524,45.46795800892292,1
115,8.23738993922686,45.46793778518558,0
4315,8.68253547653768,45.22974562187662,1
2850,8.358520490902013,45.90438791844643,0
3346,8.673076457939391,45.2214353143316,1
1911,8.772845917101026,45.269214235141916,1
4434,8.529281823732498,45.93407865623689,0
3659,8.35248661269979,45.882118119014855,0
4137,8.771936443292276,45.32930008533982,1
3788,8.114880649671772,45.58403372064886,0
2621,8.322436355790218,45.85924001748924,0
2293,8.670250741641775,45.16055180013149,1
2178,8.330255379453487,45.88948901799401,0
402,8.103432830361097,45.54222830474893,0
2065,8.100531474559116,45.59465537572265,0
2717,8.498659571745318,45.94605973658206,0
650,8.803584059453412,45.59960850480982,1
2564,8.014245563154569,45.3531152872974,0
2439,8.685026787980684,45.22850827085996,1
4835,8.477222402072401,45.16310598844121,1
4046,8.82782325338374,45.63481590485349,1
3762,8.73186131767516,45.30257483218955,1
175,8.314471438336614,45.60383903256258,0
3312,8.293898296961743,45.86368505784429,0
954,8.767405942479082,45.24828549600205,1
3079,8.853615961608067,45.46877608951853,1
3501,8.04021692289449,45.34023829887142,0
1704,8.187428860334135,45.76177020022437,0
4349,8.002752206966367,45.3738949093769,0
1752,8.656433281226375,45.14479769583051,1
721,8.135510999298358,45.59945764626148,0
879,8.65721797893915,45.13003251160013,1
2267,8.896565961335073,45.4287223345112,1
924,8.487616481549761,45.950106760390774,0
167,8.785448810090587,45.321106545468,1
2512,8.684476513450885,45.22193078496255,1
2119,8.30326600293219,45.6360136122955,0
1985,8.341382682030622,45.90544270757699,0
4543,8.769557022723154,45.25109524110036,1
4025,8.775329069154296,45.36051437377061,1
3702,8.754573362598306,45.26856541808587,1
852,8.729991601047384,45.56931044092719,1
2652,8.752218959460006,45.32867484748661,1
2578,8.508711023076923,45.71652585601254,0
3722,8.763977399416984,45.266493413735944,1
3152,8.29877313522355,45.880809031345,0
3214,8.079775609306754,45.34585998360789,0
4241,8.700278737684943,45.20861758386456,1
100,8.528112716605234,45.93781655154366,0
4848,8.455166746320652,45.778272452285776,0
360,8.790663723246327,45.33233428248886,1
3097,8.696328354281746,45.23221642154744,1
294,8.662036622812298,45.14495825349768,1
4720,8.912871756976427,45.1530818588599,1
1518,8.664141522204448,45.14118847336717,1
1145,8.652046537801588,45.19172811800859,1
1981,8.456797694244516,45.14826028162934,1
415,8.447686044567671,45.804009140299,0
555,8.503506680132544,45.07350843317252,1
1598,8.428175244937076,45.80560748153647,0
4789,8.644239776181053,45.10925664876173,1
327,8.640685632588882,45.2114121702462,1
3794,8.841014360901328,45.41767880689263,1
3942,8.26586879244625,45.51750169366669,0
412,8.075894911089426,45.55044790652944,0
1560,8.899640136465436,45.60933266306357,1
4760,8.170974342738628,45.72971117416397,0
4299,8.335079817948719,45.41960590820084,0
4375,8.81910659043314,45.41818592844165,1
2749,8.144111169463038,45.703541817230004,0
839,8.087970635875898,45.52812726044739,0
2846,8.959775914304679,45.21611780766971,1
3450,8.327093848484934,45.65815716091041,0
4259,8.669135980752031,45.22117391419426,1
3892,8.885598155738514,45.14285545169713,1
928,8.623006110486166,45.38548161215995,1
4124,8.72897465522513,45.32483986236898,1
4356,8.785645295933133,45.60199321297307,1
1622,8.765287520658424,45.37839590943082,1
2541,8.896378310891068,45.14619337426869,1
2781,8.25158994842534,45.47303975993222,0
2974,8.208932433104168,45.76044913111771,0
450,8.903337066151487,45.47565434457858,1
1594,8.109024534983014,45.59209137440476,0
4732,8.290378054548452,45.63147213336652,0
4620,8.789411845586985,45.58649248073701,1
1917,8.513573864148379,45.091358364998165,1
4968,8.68005550963579,45.45991898618488,1
2921,8.680627560766288,45.19640739673283,1
3624,8.36072686170934,45.899590259032955,0
4559,8.32609960236547,45.65996141645961,0
3523,8.17110520821168,45.6493117584543,0
4292,8.68133440655784,45.22730038351192,1
3038,8.879004872863923,45.43124512929187,1
4647,8.63480910879852,45.39857564061341,1
655,8.414384625298126,45.77795337281895,0
299,8.309121669254141,45.66526105428667,0
4182,8.639552885591595,45.183394804804905,1
1988,8.880563867931775,45.62495572387417,1
3222,8.493931938985863,45.15952526072589,1
2438,8.264269910256411,45.31482936313554,0
4785,8.270228325236767,45.471818079102526,0
914,8.382286423076923,45.48945693824438,0
2995,8.677673565151373,45.231367783978484,1
1535,8.186652643743,45.73737796125889,0
4333,8.929446865101573,45.630708532429225,1
2270,8.825295501063835,45.33671422454681,1
2972,8.523317353982847,45.22956364858742,1
4779,8.938963836421031,45.17830059928142,1
1543,8.696748503309605,45.16651077265747,1
4931,8.687778790587268,45.23446048058326,1
3469,8.04462635097599,45.37674725399711,0
4431,8.848857670928567,45.41151189778719,1
2646,8.50341093925077,45.098789247336285,1
1649,8.654559803550898,45.17537510906777,1
4633,8.964414295134807,45.22696676232308,1
1206,8.329169274667851,45.668561175448396,0
471,8.788150558994424,45.31500082836379,1
4362,8.814592414322417,45.30567732711965,1
1662,8.881845687810857,45.46653371710192,1
2168,8.64622938631835,45.18632354489007,1
330,8.825994452290415,45.33537328821831,1
3950,8.277197163406871,45.82321834618396,0
590,8.87541112246048,45.51885106240142,1
1397,8.807309253557086,45.34410343359236,1
1534,8.532239255635012,45.03700023966265,1
2880,8.435361116467572,45.78932804710612,0
3076,8.20153886945018,45.75586065256873,0
736,8.12776511153138,45.657935199735114,0
467,8.91663067314746,45.16545743945381,1
1408,8.881107036348979,45.504308340820764,1
2826,8.633962099246045,45.16044583147932,1
4571,8.667422737530702,45.16996557079447,1
1372,8.283004786874,45.61961776312644,0
589,8.729919324238226,45.54591944655982,1
387,8.040480051623522,45.3341343361957,0
240,8.938318839449504,45.19521461099612,1
4326,8.283758799425547,45.61205876399352,0
4561,8.166332015311212,45.65295564788304,0
2870,8.903289541759491,45.46021684202706,1
2294,8.880187630294783,45.477605728318885,1
3924,8.922906634422858,45.59651826633251,1
1734,8.147304027886515,45.68370473297816,0
1800,8.898210183559303,45.46518080011463,1
3364,8.91626484337845,45.196196580252085,1
3913,8.701079176403933,45.236675727567295,1
247,8.061096050788006,45.383446662796786,0
2103,8.53464406488642,45.034356018656375,1
4606,8.673343984811945,45.20604260351011,1
4569,8.48442590693904,45.963873890544,0
4970,8.384932084615384,45.53337169091736,0
3863,8.537379759580546,45.27172195032799,1
1174,8.080899111389115,45.356838907905264,0
1546,8.73483460699056,45.317844204735174,1
2436,8.493020463606397,45.967366488978925,0
1783,8.641240826013943,45.401007722935276,1
1367,8.511883438941233,45.0492989398528,1
919,8.456705097101286,45.80114240095784,0
4510,8.73085563616492,45.31301848005658,1
3300,8.396184715384615,45.55002206956238,0
2221,8.670022257313743,45.11817285142852,1
3536,8.16356485537145,45.660363182964325,0
4623,8.645552867416859,45.153124882993104,1
4787,8.488190811396677,45.120167042910005,1
1413,8.732216124758818,45.31999395625251,1
1727,8.87599601646152,45.42281764994122,1
835,8.511835519366139,45.164423673607374,1
3403,8.648802260039757,45.11596346267567,1
3027,8.276071561538462,45.33229212064642,0
1876,8.1711321,45.21701449666206,0
3542,8.784274429608233,45.60300987294689,1
4452,8.65140955967155,45.20020413600177,1
2690,8.155288206553735,45.68974990974916,0
1700,8.888715614763864,45.43118351691878,1
1500,8.766028566797821,45.59497742290994,1
1566,8.500447467742823,45.20680212811439,1
1130,8.505154148114729,45.9646730453469,0
4092,8.678287464267717,45.13340854476263,1
4663,8.479168034885342,45.08845507582629,1
1207,8.490020858696827,45.08172812269168,1
4415,8.95255278745671,45.24988990132286,1
43,8.93317880245601,45.13685521972106,1
3110,8.775765273782353,45.265029720046776,1
1849,8.159405520788837,45.68360547827432,0
2824,8.112638258159654,45.5479284961128,0
3417,8.030752341547876,45.37128056524997,0
4101,8.326806562288125,45.6715562272941,0
586,8.500531973582708,45.044231125608896,1
2566,8.667393781932194,45.44800550391556,1
4716,8.223079164077634,45.79482087803542,0
3268,8.494085364250996,45.14750313521817,1
1938,8.261523079145855,45.80170186534088,0
3838,8.09386561510045,45.55232036549264,0
3088,8.876691282397047,45.47282326768761,1
1816,8.583298494879946,45.34370172899618,1
2887,8.667698214907224,45.15440599902146,1
2991,8.072252711472908,45.57713714475251,0
118,8.251287600280724,45.51602167188063,0
4969,8.755900318488516,45.309051971215936,1
1074,8.582914494871796,45.786323815929414,0
4686,8.490154293992799,45.09041982322297,1
445,8.728951650851904,45.18901493351287,1
3672,8.906949790837547,45.49364801409359,1
4006,8.826422088010599,45.63425484716708,1
1817,8.106399604821998,45.57687207025076,0
3405,8.776643568272048,45.32417863962621,1
1205,8.870837017906362,45.45313341022036,1
2677,8.358017797194794,45.85648782361515,0
